id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2602722,Shinjuku ShareHouse Dormitory2  with Balcony,8142772,Min & Haru,,Shinjuku Ku,35.69926,139.70507,Shared room,3926,2,156,2019-11-14,2.23,13,148
2602791,Shinjuku ShareHouse Dormitory1  with Balcony,8142772,Min & Haru,,Shinjuku Ku,35.69883,139.70316,Shared room,3926,2,70,2019-10-20,1.00,13,172
2642449,S206 30sec Sta. AKB Shinjuku Shibuya,8660693,Soichi,,Koto Ku,35.69091,139.81427,Private room,2517,30,71,2019-04-30,1.09,9,0
2645379,Shinjuku ShareHouse Dormitory4  with Balcony,8142772,Min & Haru,,Shinjuku Ku,35.69883,139.70478,Shared room,3926,2,73,2019-11-05,1.05,13,170
2645582,New Studio - 5 min to Shinjuku (1),13521173,Alba & Cupidon,,Shinjuku Ku,35.68892,139.70391,Entire home/apt,9379,4,198,2019-11-25,3.91,2,52
2661155,30sec Sta.nearSUMO AKB Shinjuku,8660693,Soichi,,Koto Ku,35.69067,139.8154,Private room,3163,30,90,2019-05-07,1.29,9,157
2803972,11mins to Fussa station by train and 6mins walk!,13465066,Tomoyuki&Maki,,Akishima Shi,35.70477,139.37874,Entire home/apt,3926,3,28,2019-12-18,0.44,2,39
2839061,Work desk/Central TKO/Discover local life&culture,4839990,Toshiyuki,,Bunkyo Ku,35.72175,139.76309,Private room,5453,4,72,2019-11-29,1.31,1,60
2867835,Lively town flat for family stay,9360394,Vann Amor,,Adachi Ku,35.79273,139.79121,Entire home/apt,12760,7,6,2019-05-21,0.10,4,149
2883497,東京下町生活,6969809,Kota,,Taito Ku,35.72229,139.77859,Entire home/apt,18976,1,245,2019-12-11,3.63,2,248
2883753,Modern Tatami dining with comfy bed,9360394,Vann Amor,,Adachi Ku,35.79298,139.79201,Entire home/apt,12760,7,3,2018-11-29,0.21,4,148
2883869,Comfy Studio with Lovely balcony,9360394,Vann Amor,,Adachi Ku,35.79302,139.79263,Entire home/apt,6543,7,3,2019-05-06,0.05,4,146
3021731,Cozy room in the City,15397951,Kay,,Toshima Ku,35.72276,139.69074,Private room,3490,2,109,2019-11-09,1.67,3,255
3085134,"""HirooHouse"",3Rm, 6 guests, 2minWalk/HIROO Stn.",10415965,Azabu,,Shibuya Ku,35.65117,139.72026,Entire home/apt,28028,3,115,2019-12-08,1.71,3,203
3097514,Nakameguro: Hideaway in Cul de Sac,15751854,Ziggie,,Meguro Ku,35.6411,139.68963,Private room,5453,35,50,2018-10-03,0.76,3,0
3126831,S203 30sec Sta.nearSUMO AKB Shinjuku2,8660693,Soichi,,Sumida Ku,35.69061,139.8049,Private room,2508,30,39,2018-09-28,0.62,9,48
3140098,※定期借家契約限定!新宿駅13分!2BRs,15944339,Tomoko,,Shinjuku Ku,35.71696,139.69349,Entire home/apt,10033,30,142,2019-11-23,2.11,1,172
3177109,"Couple's Retreat, Mid-century Modern Oasis",16110809,Colleen,,Shinjuku Ku,35.68821,139.71921,Entire home/apt,10688,30,112,2019-11-30,1.74,1,259
3235958,Experience normal Japan life 1,16241464,Kaori,,Itabashi Ku,35.78077,139.63209,Entire home/apt,5453,1,84,2019-11-05,1.32,2,122
3265059,Factory Roof-Top! +Portable Wi-Fi,6606987,K & N,,Katsushika Ku,35.73937,139.85173,Private room,5453,4,313,2019-11-15,4.64,3,41
3339222,Experience normal Japan life 2,16241464,Kaori,,Itabashi Ku,35.78116,139.63145,Entire home/apt,5126,1,47,2019-08-28,0.90,2,94
3364169,"PIC UP SRVC PROVIDED, 1 MINU TO GROCERY STORE",16973429,Hirano San,,Taito Ku,35.72338,139.80023,Entire home/apt,7961,5,123,2019-11-23,1.87,2,234
3366913,Beautiful and peaceful residence,15397951,Kay,,Shinjuku Ku,35.72147,139.69075,Private room,4471,2,98,2019-12-15,1.47,3,242
3372902,ｱｼﾞｱﾝﾐｯｸｽﾃｲｽﾄの癒される空間,17018818,Miri,,Meguro Ku,35.61668,139.66757,Entire home/apt,5780,2,132,2019-12-25,2.00,1,178
3395524,Perfect room for student,15397951,Kay,,Shinjuku Ku,35.72258,139.69075,Private room,3490,2,64,2019-11-08,1.19,3,142
3395898,Haneda 30min/La casa 1A,17133875,Shizu&Tazu&Mari,,Ota Ku,35.56545,139.6924,Entire home/apt,5035,28,54,2018-12-27,0.84,2,364
3409030,Bang For Your Buck!,17190614,Shu,,Shinjuku Ku,35.69639,139.70006,Private room,7961,7,155,2019-12-13,2.32,1,50
3427384,Tatoo ok! Onsen of 400 years of history【禅】,13018876,Masakatsu,,Edogawa Ku,35.68463,139.86076,Entire home/apt,5235,2,74,2019-12-24,1.14,2,188
3514008,Seidokan .experience the rich history of Japan!,17694529,Hisao,,Arakawa Ku,35.72592,139.78138,Entire home/apt,2508,1,223,2019-12-27,3.64,9,25
3563698,"Feel ""Belong Anywhere"" in Tokyo. 30min to Shinjuku",11583876,Ken,,Machida Shi,35.5902,139.4799,Entire home/apt,3926,5,88,2019-12-20,1.34,1,0
3572139,Modern Japanese house w/ garden,15514130,Tomo,,Toshima Ku,35.72873,139.7336,Entire home/apt,47832,3,153,2019-12-30,2.87,1,77
3585992,Haneda 30min/La casa 1B,17133875,Shizu&Tazu&Mari,,Ota Ku,35.56798,139.69322,Entire home/apt,5035,28,34,2019-01-15,0.52,2,364
3606276,*A*Home WIFI! Tranquil Retreat+LOFT near Shinjuku!,9203725,Memz And Taki,,Suginami Ku,35.67295,139.65873,Private room,6434,1,4,2019-11-27,0.12,5,317
3623844,Tatoo ok! TOKYO♨ONSEN and ROOM【寿】,13018876,Masakatsu,,Edogawa Ku,35.68401,139.85912,Entire home/apt,5235,2,60,2019-12-21,1.04,2,175
3689244,"Shibuya, near Harajuku 2BR (MDS2BR)",18776800,LiveinAsia,,Shibuya Ku,35.67226,139.67852,Entire home/apt,30972,6,11,2019-10-22,0.18,19,192
3716040,Like a Tokyo Local in Equipped 34㎡,5660134,Kengo,,Setagaya Ku,35.61869,139.66025,Entire home/apt,7961,2,31,2019-12-04,0.59,1,125
3744742,(3) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76036,139.71713,Entire home/apt,5453,3,198,2019-12-01,3.12,8,305
3775528,SHIBUYA12min/Fancy&Warm house,19358663,Mikako,,Setagaya Ku,35.63059,139.63202,Private room,7852,1,82,2019-09-15,1.27,1,0
3793206,PRIVATE ROOM  JUST ME ONLY  II 10F with Balcony,8142772,Min & Haru,,Shinjuku Ku,35.69759,139.70404,Private room,5998,2,203,2019-12-24,3.13,13,48
3793412,PRIVATE ROOM FAMILY OR FRIENDS 10F II,8142772,Min & Haru,,Shinjuku Ku,35.69894,139.70385,Private room,5998,2,69,2019-11-18,1.06,13,155
3814258,apartment hotel TASU TOCO,19611972,岩間,,Suginami Ku,35.7034,139.59892,Entire home/apt,8070,3,139,2019-12-15,2.19,3,172
3838856,SHINJUKU ★Designer Pencil House★ Whole House,4626879,Sam,,Shibuya Ku,35.68129,139.69075,Entire home/apt,23447,2,168,2019-07-21,2.61,14,172
3845889,COZY LOFT BEDROOM #106,19089769,Manami,,Suginami Ku,35.70646,139.65659,Entire home/apt,8537,3,91,2019-12-17,2.01,2,81
3846001,COZY LOFT BEDROOM #1,19089769,Manami,,Suginami Ku,35.70505,139.65683,Entire home/apt,8537,3,118,2019-12-16,1.84,2,41
3871442,Nishi-Ogikubo 1BR Twin Type-A (SSH1BRT-A) 2F,18776800,LiveinAsia,,Suginami Ku,35.70421,139.59677,Entire home/apt,12978,3,34,2019-12-06,0.54,19,168
3885341,"Cozy Flat #302, local area Yet 10 mins to shibuya!",1573631,"Gilles,Mayumi,Taiki",,Setagaya Ku,35.66396,139.65621,Entire home/apt,6980,29,55,2019-12-02,0.88,3,196
3886601,"""Meiji House""4Room,8Guests,WIFI,2min/HIROO Stn.",10415965,Azabu,,Shibuya Ku,35.64974,139.72214,Entire home/apt,28028,3,125,2019-12-02,1.95,3,188
3920124,"Residential area, Peaceful Traditional House 2",20307199,Hotaka,,Higashimurayama Shi,35.76539,139.44681,Entire home/apt,4908,3,126,2019-11-27,2.22,3,298
3956263,TINY Home in the Shibuya Ward with Free Wifi,4847803,Best Stay In Tokyo!,,Shibuya Ku,35.67754,139.68062,Entire home/apt,10579,3,78,2019-12-05,1.23,13,312
3972299,Shinjuku/ Yoyogi few minutes to the St. Free WiFi,151977,Miyuki,,Shibuya Ku,35.6842,139.69831,Entire home/apt,10836,28,55,2018-02-19,0.86,3,364
4026948,Near Shinagawa Shibuya Haneda,20878710,Daisuke,,Shinagawa Ku,35.6005,139.73452,Private room,3926,2,125,2019-12-07,1.97,1,215
4047596,｢LICENSED｣Enjoy Central Tokyo Yamanote Life,6504053,Bryan,,Shinagawa Ku,35.62707,139.72327,Entire home/apt,24974,1,186,2019-12-26,2.90,3,168
4050925,Airport pick-up service&Asakusa traditional house,21004633,Yoshi,,Taito Ku,35.71648,139.79926,Entire home/apt,40024,1,455,2019-12-26,7.13,4,288
4141228,#211 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73483,139.63168,Entire home/apt,5453,3,69,2019-11-04,1.21,10,139
4158067,Modernish in old House Shimokitazawa #201,21578101,Miki,,Setagaya Ku,35.6623,139.67284,Private room,5998,2,123,2019-11-03,1.96,4,63
4222643,Decoboco hanare,21769906,Decoboco,,Koto Ku,35.68154,139.81747,Entire home/apt,7961,1,308,2019-12-15,4.83,3,0
4255574,S203 30sec Sta.nearSUMO AKB Shinjuku2032,8660693,Soichi,,Koto Ku,35.6903,139.81397,Private room,3163,30,78,2019-08-09,1.23,9,253
4312716,【中文･한글OK!】Tokyo/3min Ebisu/Near Shibuya★wifi,14351590,Manami&Mana,,Shibuya Ku,35.64588,139.7126,Entire home/apt,8756,30,181,2019-08-08,3.17,1,153
4360718,(2) 5ppl 11mins Shinjuku 17 Shibuya. -JR Jujo Sta,19152993,Sei,,Kita Ku,35.75984,139.71753,Entire home/apt,4253,3,178,2019-11-03,2.87,8,316
4391546,2 BR walking distance to AZABU / ROPPONGI area!,22797910,Yuko,,Minato Ku,35.64879,139.73698,Entire home/apt,9488,30,50,2019-11-08,0.79,2,113
4396219,Nishi-Ogikubo 1BR Twin Type-B (SSH1BRT-B) 2F,18776800,LiveinAsia,,Suginami Ku,35.7046,139.59682,Entire home/apt,13523,3,26,2019-11-30,0.42,19,188
4396221,Nishi-Ogikubo 1BR Roomy (SSH1BRR) 5F,18776800,LiveinAsia,,Suginami Ku,35.70341,139.5968,Entire home/apt,17013,3,21,2019-09-30,0.36,19,207
4471640,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(1)",22643572,Sachiko&Kurara,,Higashimurayama Shi,35.75653,139.47912,Private room,3708,4,12,2019-11-08,0.20,3,256
4471946,Chic 2BR Zen House (5 min to Ueno/10 to Akihabara),23202702,Teruko,,Kita Ku,35.74576,139.75238,Entire home/apt,14941,7,91,2019-12-13,1.54,2,147
4477690,Tokyo Central Entire Japanese House,2610437,Pari,,Shinjuku Ku,35.70254,139.72399,Entire home/apt,6762,30,25,2018-04-04,0.42,1,0
4478533,FF178 SKY TREE 2min/ASAKUSA 5min/UENO 10min 2Beds,13246788,Norito,,Sumida Ku,35.7239,139.82502,Entire home/apt,49948,1,48,2019-12-25,1.96,1,0
4495014,(6) 11mins Shinjuku. 17mins Shibuya. -JR Jujo Sta.,19152993,Sei,,Itabashi Ku,35.76009,139.71457,Entire home/apt,3926,3,194,2019-12-08,3.20,8,312
4540924,"3persons Hino room #2, Shinjuku28min Shibuya38min",23416902,Naga,,Hino Shi,35.68484,139.39386,Entire home/apt,3490,5,34,2019-08-05,0.56,2,364
4585434,"Ikebukuro Sakura - Fully Licensed, 5th Year!",23766491,Brett And Yurie,,Toshima Ku,35.73853,139.71835,Entire home/apt,8537,4,253,2019-12-07,4.09,3,0
4606903,Reversible Destiny Lofts/for2people,23871736,Matsuda,,Mitaka Shi,35.68145,139.53738,Private room,19957,3,22,2019-12-24,0.51,2,142
4616579,Furnished Private Apt.213,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73379,139.63183,Entire home/apt,5453,3,69,2019-12-10,1.16,10,109
4639078,"Ikebukuro Asahi - Fully Licensed, 5th Year!",23766491,Brett And Yurie,,Toshima Ku,35.73885,139.71856,Entire home/apt,8537,4,218,2019-11-17,3.51,3,0
4648953,"Ikebukuro Nisshō - Fully Licensed , 5th Year!",23766491,Brett And Yurie,,Toshima Ku,35.73716,139.71987,Entire home/apt,8537,4,228,2019-12-03,3.68,3,0
4673248,Reversible Destiny Lofts/for4people,23871736,Matsuda,,Mitaka Shi,35.68152,139.53841,Entire home/apt,22030,3,34,2019-12-26,0.58,2,107
4690684,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(2)",22643572,Sachiko&Kurara,,Higashimurayama Shi,35.75768,139.48068,Shared room,4035,4,3,2018-08-23,0.05,3,244
4691157,"To Shinjuku,Shibuya,Ghibli,and Mt.Takao,Okutama(3)",22643572,Sachiko&Kurara,,Higashimurayama Shi,35.7566,139.48128,Private room,3490,4,15,2019-06-16,0.85,3,206
4709339,Room in Central Tokyo!!!!,24339628,Taichiro,,Shinagawa Ku,35.59725,139.72744,Private room,7961,1,48,2019-12-20,0.79,4,168
4713042,comfortable  stay (Blue  Sky ) + pocket wifi:),24230913,Yuni,,Arakawa Ku,35.72825,139.77863,Entire home/apt,9488,3,288,2019-12-24,4.72,7,149
4714750,Sweet home (5 to 6person :) *☻*+ pocket wifi,24230913,Yuni,,Arakawa Ku,35.72738,139.77714,Entire home/apt,9488,3,60,2019-11-17,1.03,7,150
4750169,4persons! Shinjuku30min Tokyo45min!,23416902,Naga,,Hino Shi,35.68441,139.39461,Entire home/apt,3490,5,43,2019-12-02,0.75,2,339
4778071,"Bay studio★Direct Haneda, Odaiba & Big Sight★",24641206,Anri,,Minato Ku,35.65595,139.76152,Entire home/apt,10033,3,189,2019-08-21,3.09,1,60
4813245,*NEW*TOKYO HOUSE group&family up to 7 persons WIFI,9782688,Kevin,,Toshima Ku,35.73028,139.68568,Entire home/apt,19630,2,140,2019-12-04,2.37,4,321
4817291,56㎡ Let's go to Asakusa & Akihabara,23595333,Keiko,,Taito Ku,35.72779,139.78991,Entire home/apt,10033,2,257,2019-12-24,4.35,2,135
4825779,Japanese Modern Apt / 2 Stops to Shinjuku (#1),24812892,Mao,,Shibuya Ku,35.67719,139.67917,Entire home/apt,49948,1,212,2019-11-22,3.49,2,75
4827373,calm room-A Shinjuku.3min train,24026566,Kazu,,Nakano Ku,35.69138,139.67812,Private room,7552,1,193,2019-12-01,3.19,3,244
4842239,"Access into center  Tokyo,for economize travelers",24087904,Rinrin,,Bunkyo Ku,35.72848,139.76328,Entire home/apt,5453,1,176,2019-11-25,2.88,6,106
4849854,Cozy resort villa TAKAOSAN 高尾山,22134668,Yuki,,Hachioji Shi,35.63714,139.28565,Entire home/apt,11996,2,119,2019-12-12,1.95,2,165
4856225,Log-Cabin feel apartment in Tokyo!,23678809,Jason,,Itabashi Ku,35.74281,139.68821,Entire home/apt,12978,1,29,2019-11-03,0.48,1,342
4881595,Roppongi area(2~3bed) Narita 85 min.Haneda 30 min,32575084,Shie,,Minato Ku,35.64833,139.73664,Private room,5780,30,7,2019-05-06,0.14,4,364
4888140,(1) 5ppl 2bank beds 11mins Shinjuku. -JR Jujo Sta.,19152993,Sei,,Kita Ku,35.76157,139.71708,Entire home/apt,4471,3,183,2019-09-15,3.10,8,254
4909611,J's APT 2 Bed Rooms + Free Portable Wi-Fi,7740848,K Family,,Katsushika Ku,35.73796,139.85163,Entire home/apt,12978,5,274,2019-11-24,4.54,8,39
4917347,Cedar APT  +  Free Pocket Wi-Fi,7740848,K Family,,Katsushika Ku,35.73601,139.85142,Entire home/apt,11996,4,260,2019-12-21,4.33,8,30
4925503,SHIBUYA SHINJUKU  Hatagaya Station 5 minutes#103,25370510,Mitsuko,,Shibuya Ku,35.68078,139.67729,Entire home/apt,6543,2,149,2019-12-19,3.31,6,147
4925745,New House 100㎡ near metro happy!!!!,23595333,Keiko,,Taito Ku,35.72907,139.79184,Entire home/apt,16031,2,239,2019-12-22,4.35,2,259
4926317,#102 SHIBUYA SHINJUKU 幡ヶ谷駅徒歩5分 観光ｼｮｯﾋﾟﾝｸﾞに便利!,25370510,Mitsuko,,Shibuya Ku,35.68127,139.67698,Entire home/apt,4471,2,260,2019-12-26,4.33,6,273
4926426,SHIBUYA SHINJUKU 5 minutes walk from  Station,25370510,Mitsuko,,Shibuya Ku,35.67969,139.67656,Entire home/apt,5998,2,224,2019-12-26,3.94,6,278
4951604,Traditional Zen Penthouse in Harajuku,25523994,Miwako,,Shibuya Ku,35.66978,139.71101,Entire home/apt,26174,3,101,2019-12-09,1.74,1,319
4958750,Convenient charming house,20993205,Seiichi & Keiko,,Edogawa Ku,35.73821,139.88578,Private room,5017,3,96,2019-12-22,1.66,1,67
5002606,Roppongi area.Narita 85 .Haneda 30 min,32575084,Shie,,Minato Ku,35.64648,139.73686,Private room,4816,30,5,2018-08-26,0.10,4,363
5034900,One Room Apartment with own bathroom (A4-D),25865449,Seungkwan,,Shinjuku Ku,35.7007,139.70581,Entire home/apt,11996,3,38,2019-04-19,0.64,14,239
5050608,Newly Built condo ! FREE breakfast & cafe,1258947,Koichi (Ken),,Taito Ku,35.71714,139.79051,Entire home/apt,8179,3,49,2019-11-30,0.87,3,65
5063885,日本伝統建築 pure japanese home in Tokyo,26144465,Zozo,,Koto Ku,35.6991,139.8321,Private room,12433,1,4,2015-05-25,0.07,1,0
5070495,Private Cozy Apt. 111 in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73468,139.63121,Entire home/apt,5453,3,71,2019-11-25,1.20,10,140
5075815,CraftFlat Ebisu: 8F 1 br Penthouse,25729330,Kiki,,Shibuya Ku,35.6502,139.70746,Entire home/apt,11996,30,71,2019-08-30,1.23,1,91
5080877,Decoboco( Artist's Studio  the second floor),21769906,Decoboco,,Koto Ku,35.68066,139.81899,Entire home/apt,10033,1,221,2019-12-27,3.71,3,89
5092486,Newly Built condo ! FREE breakfast & cafe,1258947,Koichi (Ken),,Taito Ku,35.71743,139.79081,Private room,10360,8,35,2018-11-18,0.62,3,66
5111244,Good access to Shinjuku & Nakano,26407522,Yoko,,Nakano Ku,35.72112,139.66641,Private room,3272,3,148,2019-10-21,2.63,5,4
5128066,家族でのご利用にお得なおしゃれな一軒家､まるまるﾌﾟﾗﾝ｡,26509472,里枝,,Hino Shi,35.66475,139.42034,Private room,19957,1,3,2019-08-22,0.21,2,179
5128293,Shinjuku ShareHouse Dormitory3  with Balcony,8142772,Min & Haru,,Shinjuku Ku,35.6999,139.70179,Shared room,3926,2,133,2019-12-02,2.23,13,81
5154958,Monthly Lease apartment Near Shibuya 5FLQuiet WiFi,26658406,Hitoshi,,Setagaya Ku,35.64679,139.68044,Entire home/apt,12978,30,64,2019-11-19,1.51,5,359
5188591,calm room-B Shinjuku.3min train,24026566,Kazu,,Nakano Ku,35.69087,139.67796,Private room,3940,1,194,2019-11-25,3.30,3,236
5198467,Wonderful Japanese style YANAKA (*´ω`),25911199,Aya,,Bunkyo Ku,35.72177,139.76196,Entire home/apt,25956,3,32,2019-11-02,0.54,2,154
5210118,Designer's Flat - Shibuya YOYOGI park 10mins #1,24477517,Naoko,,Shibuya Ku,35.66369,139.68674,Entire home/apt,34898,2,204,2019-12-08,3.53,2,327
5217466,#411 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73546,139.63173,Entire home/apt,5998,3,81,2019-11-27,1.37,10,127
