id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
297137,Matymarty's-Central Room WI-FI,1509668,Martina,Isole,Santa Croce,45.4408,12.32646,Private room,75,1,703,2019-11-09,7.40,3,330
298478,-B&B the Caponi bros -Venice Mestre,1514413,Abu Taleb,Terraferma,Piave 1860,45.48623,12.23377,Hotel room,37,1,202,2019-11-03,2.25,8,363
298479,B&B Caponi bros-Venice (private room),1514413,Abu Taleb,Terraferma,Piave 1860,45.48495,12.23319,Hotel room,62,1,212,2019-09-12,2.26,8,365
298501,A wonderful view on Venice lagoon,1538707,Andrea,Isole,Cannaregio,45.4444,12.33806,Entire home/apt,100,3,181,2019-11-17,2.06,3,322
298506,A magic flat facing Venice lagoon,1538707,Andrea,Isole,Cannaregio,45.4429,12.33946,Entire home/apt,80,3,166,2019-11-11,1.77,3,0
299936,B&B CA' DELLA CORTE IN VENICE,1545612,Enrica,Isole,Dorsoduro,45.4357,12.321,Entire home/apt,600,2,3,2019-05-14,0.04,6,0
303040,Venice-BB-Venezia  (Deluxe room),1560575,Alessandro,Isole,Cannaregio,45.44351,12.32713,Private room,79,1,297,2019-11-19,3.19,2,156
303046,Venice-BB-Venezia   (Superior room),1560575,Alessandro,Isole,Cannaregio,45.44459,12.3259,Private room,89,1,224,2019-11-25,2.38,2,152
307700,Grand Canal Mini Attic,1229136,Martina,Isole,San Marco,45.43349,12.32975,Entire home/apt,230,3,87,2019-11-03,1.16,6,187
309411,Romantic view over venitian canals,1275479,,Isole,Santa Croce,45.44076,12.32452,Entire home/apt,121,3,338,2019-11-01,3.56,5,339
311472,Studioflat  near Biennale inVenice!,1602219,Alfonso,Isole,Castello,45.42847,12.35913,Private room,110,4,0,,,3,303
311479,Apartment to visit Venice,1602248,Tiziana,Terraferma,Chirignago,45.48801,12.19763,Entire home/apt,105,4,120,2019-10-19,1.34,3,365
311767,Venice 4 You Via Abruzzo 4,1603077,,Terraferma,Santa Barbara,45.48644,12.21632,Entire home/apt,95,3,48,2019-08-18,0.85,7,0
313461,Sunny house in Venice,1227993,Giorgio,Isole,Dorsoduro,45.43262,12.32295,Entire home/apt,100,3,82,2019-09-21,0.87,2,0
313802,Guest House BELLA ONDA (2x double),848085,Valentina,Terraferma,Tessera,45.50435,12.32551,Hotel room,300,1,109,2019-11-03,1.16,4,361
314094,CA'LOMBARDO SAN MARCO VENICE CENTER,1613872,Amedeo,Isole,San Marco,45.43512,12.33797,Entire home/apt,130,2,58,2019-11-29,0.62,1,0
314923,Rooms with shared bathroom in Venice,1617572,Silvia,Isole,Castello,45.4322,12.35236,Private room,108,1,77,2019-10-20,0.93,9,201
315213,Casinò Royal in Campo della Maddalena,289615,Valentina,Isole,Cannaregio,45.44397,12.33114,Entire home/apt,79,1,94,2019-10-13,0.99,66,0
315636,Lovely structure in Mestre-Venezia,1514413,Abu Taleb,Terraferma,Piave 1860,45.4854,12.23329,Hotel room,70,1,157,2019-10-22,1.95,8,365
315637,Private Room with Private Bathroom,1514413,Abu Taleb,Terraferma,Piave 1860,45.4868,12.23538,Hotel room,49,1,111,2019-10-11,1.39,8,365
317329,Venice Flat Ganeo,6747473,Giovanna,Isole,Sant'Elena,45.4274,12.3614,Entire home/apt,95,2,144,2019-10-25,1.64,1,244
318549,Lido of Venice-Beach &Film Festival,1634436,Mauro,Isole,Lido,45.40946,12.37018,Entire home/apt,250,4,6,2017-09-10,0.08,1,358
321376,Magic of Venice !,1646068,Fabiano,Isole,Cannaregio,45.44375,12.32139,Entire home/apt,130,2,90,2019-11-03,1.53,4,362
331151,apartment Laura Rialto,1688828,Laura,Isole,San Marco,45.43788,12.33746,Entire home/apt,110,3,31,2019-05-11,0.45,2,0
332932,Romantic apartment on the roofs...,1445896,Chiara,Isole,Castello,45.43063,12.35361,Entire home/apt,122,4,149,2019-11-14,1.63,1,0
335226,Ca' Dello Squero with Canal View,669047,Viewsonvenice,Isole,Dorsoduro,45.42947,12.32633,Entire home/apt,194,3,36,2019-10-09,0.67,74,0
335961,"Romantic QUEEN House,Private Garden",1364177,Ivan.Gianni,Isole,Sant'Elena,45.42771,12.3609,Entire home/apt,79,3,38,2019-09-07,0.69,2,300
340882,Apt in Venice+ terrace in Castello,1729833,Alberto,Isole,Castello,45.4343,12.34674,Entire home/apt,89,3,103,2019-10-29,1.12,3,0
341252,VENETIAN INFINITY- PIAZZA SAN MARCO-CENTRO STORICO,1731092,Sabrina,Isole,San Marco,45.43432,12.33935,Entire home/apt,173,3,97,2019-06-26,1.06,2,327
343849,Ca' Canaletto Venetian House,669047,Viewsonvenice,Isole,Dorsoduro,45.43293,12.32344,Entire home/apt,189,3,23,2019-05-20,0.45,74,205
344046,small flat close to Rialto Bridge,1729833,Alberto,Isole,Cannaregio,45.4388,12.33727,Entire home/apt,26,30,88,2019-08-05,0.95,3,232
346183,2960 Ca Frari ( 7 beds ) wifi. a.c.,1755160,Davide,Isole,San Polo,45.43774,12.32367,Entire home/apt,110,2,84,2019-10-04,1.93,2,306
346257,CA' ZUANE - Biennale - free wi-fi,1755413,Davide,Isole,Castello,45.4305,12.35809,Entire home/apt,110,3,36,2019-11-18,0.85,3,315
347347,La Terrazza by Residenza Giacomuzzi,1493787,Marta E Dario,Terraferma,San Lorenzo XXV Aprile,45.49391,12.24297,Entire home/apt,70,2,11,2019-08-31,0.12,3,90
348409,"SanMarco, 120mq the heart of Venice with terrace",1765622,Sebastiano,Isole,San Marco,45.43481,12.33575,Entire home/apt,266,3,89,2019-10-31,1.99,1,0
352392,SPLENDID STAR SAN MARCO SQUARE,1784535,Monica,Isole,San Marco,45.43601,12.33904,Entire home/apt,170,2,123,2019-12-01,2.09,4,0
356388,Casanova's room,642936,Maria,Isole,Santa Croce,45.43943,12.32267,Private room,79,2,339,2019-11-04,3.63,2,345
357073,EXCLUSIVE | MURANO Suites - ACQUAMARE,1567140,Elodie,Isole,Murano,45.45717,12.35347,Entire home/apt,135,1,269,2019-11-13,2.90,4,291
358332,FEW STEPS FROM SAN MARCO- BLUE CANAL VIEW,1813795,Maura,Isole,Castello,45.43509,12.34168,Private room,69,1,425,2019-11-03,4.57,3,305
359868,CONVENIENT APARTMENT FOR VENICE-FREE PARKING,1651523,Lorenzo,Terraferma,Bissuola,45.49602,12.26101,Entire home/apt,65,2,415,2019-11-01,4.43,3,358
360544,a stone's throw from Frari church,1823471,Michele,Isole,San Polo,45.43602,12.3288,Entire home/apt,85,3,342,2019-10-31,3.67,2,89
365973,Santa Margherita Big House Venice,1784566,Nicola And Maria Chiara,Isole,Dorsoduro,45.4343,12.32639,Entire home/apt,230,3,51,2019-10-28,0.59,2,190
369257,Appartamento centrale a Venezia 1,1862349,Elide,Isole,Castello,45.43772,12.34018,Entire home/apt,104,2,196,2019-11-11,2.61,4,0
372379,"apartment in the center of Venice, canal view",619545,Silvia,Isole,San Polo,45.4393,12.32936,Entire home/apt,400,3,148,2019-10-07,1.61,2,0
375305,San Marco Terrace in Venice,1784566,Nicola And Maria Chiara,Isole,Dorsoduro,45.43473,12.3224,Entire home/apt,90,3,165,2019-10-06,1.78,2,201
